forecast_date,target,target_end_date,location,type,quantile,value
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.1,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.15,44
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.2,225
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.25,364
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.3,485
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.35,641
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.4,748
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.45,832
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.5,939
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.55,1028
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.6,1128
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.65,1235
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.7,1361
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.75,1485
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.8,1654
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.85,1870
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.9,2083
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.95,2374
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.975,2825
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.99,3181
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.01,130
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.025,369
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.05,528
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.1,720
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.15,833
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.2,917
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.25,1003
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.3,1070
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.35,1122
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.4,1180
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.45,1232
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.5,1288
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.55,1357
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.6,1406
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.65,1474
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.7,1528
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.75,1603
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.8,1677
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.85,1771
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.9,1899
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.95,2047
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.975,2164
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.99,2297
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.01,0
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.025,0
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.05,151
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.1,377
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.15,524
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.2,658
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.25,791
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.3,905
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.35,994
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.4,1098
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.45,1189
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.5,1294
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.55,1382
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.6,1483
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.65,1586
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.7,1704
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.75,1797
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.8,1902
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.85,2029
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.9,2217
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.95,2511
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.975,2699
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.99,2904
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.01,0
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.025,0
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.05,0
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.1,4
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.15,270
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.2,412
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.25,548
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.3,722
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.35,886
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.4,998
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.45,1114
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.5,1232
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.55,1390
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.6,1526
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.65,1662
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.7,1793
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.75,1938
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.8,2105
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.85,2264
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.9,2545
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.95,2802
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.975,3036
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.99,3321
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.01,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.025,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.05,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.1,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.15,0
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.2,186
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.25,429
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.3,647
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.35,778
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.4,957
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.45,1104
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.5,1246
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.55,1399
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.6,1585
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.65,1736
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.7,1913
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.75,2085
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.8,2241
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.85,2483
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.9,2759
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.95,3225
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.975,3606
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.99,3941
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.01,535
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.025,547
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.05,558
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.1,576
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.15,586
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.2,595
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.25,602
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.3,611
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.35,617
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.4,623
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.45,628
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.5,633
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.55,639
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.6,648
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.65,654
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.7,661
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.75,666
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.8,674
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.85,681
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.9,693
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.95,713
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.975,727
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.99,743
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.01,507
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.025,522
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.05,542
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.1,563
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.15,579
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.2,593
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.25,603
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.3,613
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.35,625
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.4,633
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.45,642
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.5,649
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.55,657
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.6,666
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.65,675
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.7,682
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.75,692
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.8,704
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.85,716
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.9,733
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.95,754
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.975,770
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.99,792
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.01,484
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.025,510
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.05,534
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.1,561
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.15,581
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.2,594
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.25,608
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.3,622
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.35,631
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.4,640
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.45,648
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.5,660
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.55,667
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.6,676
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.65,685
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.7,695
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.75,710
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.8,724
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.85,737
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.9,758
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.95,788
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.975,808
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.99,833
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.01,461
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.025,502
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.05,530
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.1,557
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.15,583
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.2,597
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.25,614
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.3,628
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.35,642
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.4,650
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.45,661
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.5,671
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.55,684
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.6,695
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.65,704
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.7,717
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.75,731
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.8,744
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.85,764
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.9,786
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.95,826
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.975,859
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.99,880
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.01,232
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.025,251
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.05,262
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.1,276
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.15,286
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.2,293
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.25,302
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.3,308
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.35,314
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.4,320
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.45,326
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.5,331
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.55,336
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.6,341
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.65,345
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.7,351
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.75,357
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.8,363
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.85,370
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.9,380
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.95,393
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.975,402
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.99,417
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.01,218
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.025,233
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.05,249
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.1,265
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.15,277
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.2,287
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.25,296
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.3,303
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.35,313
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.4,319
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.45,325
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.5,331
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.55,338
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.6,343
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.65,349
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.7,356
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.75,361
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.8,371
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.85,381
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.9,392
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.95,411
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.975,424
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.99,446
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.01,198
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.025,208
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.05,230
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.1,250
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.15,264
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.2,278
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.25,286
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.3,298
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.35,307
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.4,314
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.45,321
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.5,327
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.55,335
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.6,343
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.65,353
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.7,361
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.75,372
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.8,382
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.85,394
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.9,408
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.95,428
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.975,445
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.99,467
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.01,167
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.025,194
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.05,220
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.1,244
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.15,258
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.2,272
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.25,281
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.3,291
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.35,302
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.4,311
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.45,317
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.5,326
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.55,334
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.6,344
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.65,351
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.7,362
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.75,374
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.8,384
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.85,397
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.9,413
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.95,438
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.975,459
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.99,487
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.01,220
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.025,231
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.05,251
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.1,267
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.15,281
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.2,290
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.25,297
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.3,305
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.35,314
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.4,321
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.45,326
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.5,334
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.55,342
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.6,348
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.65,356
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.7,365
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.75,375
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.8,383
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.85,394
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.9,406
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.95,426
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.975,445
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.99,467
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.01,181
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.025,201
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.05,226
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.1,249
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.15,266
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.2,279
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.25,289
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.3,301
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.35,312
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.4,323
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.45,331
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.5,340
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.55,347
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.6,356
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.65,363
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.7,376
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.75,385
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.8,398
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.85,410
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.9,426
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.95,453
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.975,471
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.99,501
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.01,160
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.025,180
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.05,202
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.1,230
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.15,252
