forecast_date,target,target_end_date,location,type,quantile,value
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.1,197
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.15,214
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.2,226
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.25,240
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.3,251
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.35,260
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.4,273
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.45,286
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.5,296
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.55,306
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.6,315
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.65,325
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.7,335
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.75,346
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.8,358
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.85,370
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.9,389
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.95,416
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.975,442
2021-10-17,4 wk ahead inc hosp,2021-11-13,ES,quantile,0.99,467
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.01,735
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.025,838
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.05,928
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.1,983
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.15,1039
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.2,1082
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.25,1113
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.3,1141
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.35,1171
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.4,1203
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.45,1233
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.5,1262
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.55,1290
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.6,1321
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.65,1347
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.7,1373
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.75,1408
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.8,1449
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.85,1484
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.9,1527
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.95,1604
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.975,1695
2021-10-17,1 wk ahead inc hosp,2021-10-23,FR,quantile,0.99,1772
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.01,839
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.025,893
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.05,959
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.1,1042
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.15,1093
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.2,1131
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.25,1170
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.3,1204
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.35,1226
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.4,1261
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.45,1299
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.5,1327
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.55,1355
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.6,1379
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.65,1404
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.7,1443
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.75,1472
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.8,1521
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.85,1565
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.9,1622
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.95,1714
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.975,1791
2021-10-17,2 wk ahead inc hosp,2021-10-30,FR,quantile,0.99,1892
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.01,811
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.025,896
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.05,964
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.1,1038
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.15,1100
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.2,1151
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.25,1194
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.3,1229
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.35,1261
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.4,1296
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.45,1323
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.5,1350
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.55,1376
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.6,1403
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.65,1438
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.7,1470
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.75,1502
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.8,1536
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.85,1578
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.9,1632
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.95,1712
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.975,1761
2021-10-17,3 wk ahead inc hosp,2021-11-06,FR,quantile,0.99,1841
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.01,873
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.025,929
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.05,994
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.1,1077
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.15,1141
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.2,1180
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.25,1221
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.3,1256
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.35,1289
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.4,1316
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.45,1350
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.5,1382
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.55,1408
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.6,1427
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.65,1449
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.7,1481
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.75,1513
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.8,1549
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.85,1593
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.9,1657
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.95,1753
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.975,1846
2021-10-17,4 wk ahead inc hosp,2021-11-13,FR,quantile,0.99,1940
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.01,560
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.025,572
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.05,581
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.1,592
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.15,600
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.2,606
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.25,611
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.3,615
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.35,619
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.4,623
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.45,628
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.5,632
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.55,637
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.6,641
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.65,644
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.7,648
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.75,652
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.8,657
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.85,664
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.9,673
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.95,686
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.975,695
2021-10-17,1 wk ahead inc hosp,2021-10-23,HR,quantile,0.99,703
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.01,595
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.025,609
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.05,618
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.1,629
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.15,637
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.2,643
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.25,648
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.3,653
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.35,658
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.4,662
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.45,666
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.5,669
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.55,673
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.6,677
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.65,682
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.7,686
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.75,691
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.8,696
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.85,702
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.9,710
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.95,720
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.975,729
2021-10-17,2 wk ahead inc hosp,2021-10-30,HR,quantile,0.99,741
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.01,627
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.025,644
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.05,656
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.1,669
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.15,677
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.2,683
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.25,689
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.3,694
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.35,698
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.4,703
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.45,707
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.5,711
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.55,715
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.6,719
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.65,724
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.7,727
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.75,731
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.8,736
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.85,741
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.9,748
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.95,760
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.975,769
2021-10-17,3 wk ahead inc hosp,2021-11-06,HR,quantile,0.99,779
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.01,687
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.025,697
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.05,704
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.1,715
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.15,722
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.2,727
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.25,732
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.3,737
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.35,741
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.4,745
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.45,749
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.5,752
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.55,756
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.6,760
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.65,765
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.7,770
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.75,775
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.8,781
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.85,786
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.9,793
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.95,806
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.975,815
2021-10-17,4 wk ahead inc hosp,2021-11-13,HR,quantile,0.99,830
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.01,226
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.025,246
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.05,260
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.1,280
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.15,293
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.2,303
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.25,310
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.3,320
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.35,327
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.4,334
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.45,339
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.5,347
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.55,353
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.6,359
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.65,367
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.7,374
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.75,381
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.8,390
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.85,401
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.9,416
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.95,434
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.975,442
2021-10-17,1 wk ahead inc hosp,2021-10-23,IE,quantile,0.99,454
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.01,249
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.025,271
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.05,288
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.1,307
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.15,316
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.2,326
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.25,335
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.3,345
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.35,352
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.4,358
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.45,364
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.5,370
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.55,376
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.6,381
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.65,388
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.7,394
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.75,402
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.8,410
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.85,421
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.9,433
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.95,448
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.975,462
2021-10-17,2 wk ahead inc hosp,2021-10-30,IE,quantile,0.99,478
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.01,295
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.025,311
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.05,329
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.1,350
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.15,362
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.2,374
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.25,381
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.3,389
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.35,396
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.4,404
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.45,412
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.5,417
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.55,424
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.6,430
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.65,437
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.7,444
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.75,452
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.8,461
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.85,472
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.9,484
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.95,499
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.975,516
2021-10-17,3 wk ahead inc hosp,2021-11-06,IE,quantile,0.99,538
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.01,340
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.025,358
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.05,377
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.1,397
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.15,406
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.2,416
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.25,423
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.3,432
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.35,438
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.4,445
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.45,451
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.5,457
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.55,464
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.6,470
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.65,476
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.7,484
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.75,492
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.8,501
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.85,511
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.9,524
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.95,541
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.975,551
2021-10-17,4 wk ahead inc hosp,2021-11-13,IE,quantile,0.99,570
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.01,358
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.025,380
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.05,395
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.1,413
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.15,428
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.2,437
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.25,445
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.3,454
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.35,459
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.4,466
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.45,472
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.5,478
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.55,486
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.6,492
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.65,500
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.7,506
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.75,515
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.8,523
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.85,531
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.9,544
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.95,561
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.975,578
2021-10-17,1 wk ahead inc hosp,2021-10-23,NL,quantile,0.99,596
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.01,514
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.025,535
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.05,549
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.1,567
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.15,580
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.2,591
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.25,600
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.3,607
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.35,615
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.4,622
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.45,629
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.5,634
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.55,641
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.6,648
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.65,656
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.7,661
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.75,668
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.8,676
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.85,685
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.9,695
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.95,717
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.975,736
2021-10-17,2 wk ahead inc hosp,2021-10-30,NL,quantile,0.99,750
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.01,644
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.025,658
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.05,680
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.1,701
2021-10-17,3 wk ahead inc hosp,2021-11-06,NL,quantile,0.15,713
